event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.011920910056410827,0.012482773801884966,0.014181757087160365,1.0
13353600,0.6196555548697569,0.9018677104006105,0.9640149735939841,1.0
13942327,0.011590575468093585,0.01220737550625892,0.01412207605240997,1.0
16112781,0.7101074395460574,0.9355143134351127,0.9772511857470152,1.0
17132808,0.01448947329129812,0.015182695704487305,0.018207681262145815,1.0
17445696,0.010749596677990626,0.011305583028313698,0.013273443750425058,1.0
17599982,0.011986434809357852,0.012466232823843243,0.013871580361062945,1.0
18750374,0.5367168913240827,0.799933206622484,0.8898725019990354,1.0
21365245,0.01065036642417363,0.01126867782490584,0.0136026723663246,1.0
23634840,0.6503707856031877,0.8971403793393262,0.9461956082969353,1.0
24461897,0.017747457154925025,0.022161047629325567,0.03273815936251666,1.0
25353357,0.010972745936370449,0.011463479706845733,0.01335748548951384,1.0
27052376,0.8992313420672265,0.9132712214124916,0.9165222554527488,1.0
29312582,0.011064955379382778,0.011626660633764399,0.013628522283936538,1.0
30451420,0.012549840407893675,0.013920887716768564,0.022765236081144877,1.0
31488932,0.011490841630971438,0.012021443909998987,0.014106722266932312,1.0
33717208,0.011647152112595137,0.012087103092344306,0.013824862330237763,1.0
34826241,0.01189382597566596,0.012363554499202973,0.01381508669427145,1.0
35311039,0.969242243224584,0.9929954349630873,0.9946307532583585,1.0
36423390,0.017030061357077683,0.01855417829043019,0.021497894194050373,1.0
37196135,0.6152761911181743,0.8987906466004106,0.9600031339302253,1.0
37355453,0.010500114670472249,0.011087486638822109,0.013744782423852086,1.0
37536067,0.7562852200407455,0.9566309957005168,0.9842341711808178,1.0
39717591,0.01073055595503132,0.011277959828795446,0.013232044071152867,1.0
40833127,0.011280537321467898,0.011937967447113411,0.014375138114553817,1.0
41907240,0.6628619877311666,0.9106159354062934,0.9685506536923415,1.0
42963675,0.010339558947638357,0.011460762252034233,0.014909587138435116,1.0
42997746,0.017913062968036627,0.01823858821324289,0.026385232900653845,1.0
43341281,0.011257648186430685,0.011860820451597894,0.01420011045032992,1.0
43371713,0.5199049048763534,0.8241548047539562,0.920522463171539,1.0
44872967,0.3929671843778905,0.6950096014971312,0.7717999482902926,1.0
46574754,0.4279123926529639,0.7141186113927506,0.8265415866745367,1.0
46767506,0.6195450100325955,0.8997396755717907,0.9626083744751877,1.0
49169401,0.011063786624201571,0.011615435191639635,0.013719832223382501,1.0
49502022,0.010969465843811496,0.012138264651878637,0.020054871756215724,1.0
