event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.0,0.0,0.0,1.0
13353600,0.5463355396140775,0.9492262975599107,0.9783654051256809,1.0
13942327,0.0,0.0,0.0,1.0
16112781,0.6776978880187168,0.9394785543918391,0.9814462566265526,1.0
17132808,0.0,0.0,0.0,1.0
17445696,0.0,0.0,0.0,1.0
17599982,0.0,0.0,0.0,1.0
18750374,0.5282375020869884,0.7598937355373097,0.9361286181122501,1.0
21365245,0.0,0.0,0.0,1.0
23634840,0.5564623366152985,0.9166485154320178,0.9732150421701031,1.0
24461897,0.0,0.0,0.0,1.0
25353357,0.0,0.0,0.0,1.0
27052376,0.9450037736218468,0.9825234432752636,0.9954787449488905,1.0
29312582,0.0,0.0,0.0,1.0
30451420,0.0,0.0,0.0,1.0
31488932,0.0,0.0,0.0,1.0
33717208,0.0,0.0,0.0,1.0
34826241,0.0,0.0,0.0,1.0
35311039,0.9555644350931067,0.9942684153567198,0.9984699724118776,1.0
36423390,0.0,0.0,0.0,1.0
37196135,0.33130703385808313,0.8016489395999653,0.9502591749547488,1.0
37355453,0.0,0.0,0.0,1.0
37536067,0.4173779392823985,0.9194327564206232,0.969053382735027,1.0
39717591,0.0,0.0,0.0,1.0
40833127,0.0,0.0,0.0,1.0
41907240,0.5229728625565122,0.7618829102411951,0.8777676991896274,1.0
42963675,0.0,0.0,0.0,1.0
42997746,0.0,0.0,0.0,1.0
43341281,0.0,0.0,0.0,1.0
43371713,0.5683026569800608,0.8687976204104567,0.9517849670434012,1.0
44872967,0.5623058968912276,0.8976746148573701,0.9266168306361261,1.0
46574754,0.4454596063060467,0.8915484843171398,0.9513353509896904,1.0
46767506,0.3666251759781969,0.7372298004169858,0.9405072691979468,1.0
49169401,0.0,0.0,0.0,1.0
49502022,0.0,0.0,0.0,1.0
49565135,0.9581203109746977,0.998162828041972,0.9988490020276505,1.0
50233410,0.6533214745004984,0.9379657860589781,0.9897328543623837,1.0
50541231,0.0,0.0,0.0,1.0
51664538,0.0,0.0,0.0,1.0
52004768,0.0,0.0,0.0,1.0
52039660,0.0,0.0,0.0,1.0
52614032,0.0,0.0,0.0,1.0
53407288,0.0,0.0,0.0,1.0
53799231,0.0,0.0,0.0,1.0
54348573,0.0,0.0,0.0,1.0
54459140,0.0,0.0,0.0,1.0
54759639,0.0,0.0,0.0,1.0
54801108,0.9148268334313088,0.9730674103355357,0.9938633648306928,1.0
55504460,0.790152826143044,0.9613712277804837,0.9899675801786207,1.0
58802003,0.0,0.0,0.0,1.0
58854430,0.0,0.0,0.0,1.0
59191113,0.0,0.0,0.0,1.0
59221605,0.45138817135071363,0.9405607564016186,0.9716560472468931,1.0
60804856,0.8679330284944008,0.9273504631573171,0.9901791540645769,1.0
61713947,0.0,0.0,0.0,1.0
62129708,0.8259463161131252,0.9209422682622179,0.9743057113476354,1.0
66849621,0.8995906785349852,0.9232595733025072,0.9747319508999617,1.0
67124529,0.0,0.0,0.0,1.0
69348035,0.0,0.0,0.0,1.0
69572379,0.0,0.0,0.0,1.0
69836438,0.0,0.0,0.0,1.0
70283101,0.648906888810891,0.8776288313270723,0.9247877652953234,1.0
70501603,0.34374142151916903,0.8266489031503079,0.9347988419809533,1.0
70993222,0.0,0.0,0.0,1.0
71474230,0.5601766518435103,0.9135114331950774,0.9585296979003747,1.0
71532972,0.0,0.0,0.0,1.0
72973561,0.0,0.0,0.0,1.0
73023698,0.0,0.0,0.0,1.0
74751606,0.0,0.0,0.0,1.0
74945408,0.36068210040594484,0.7580487283174221,0.7961321063123267,1.0
75012237,0.8395323840151634,0.9539888992972019,0.9859554655708439,1.0
75726601,0.0,0.0,0.0,1.0
78173856,0.0,0.0,0.0,1.0
78227688,0.0,0.0,0.0,1.0
78266693,0.0,0.0,0.0,1.0
78502343,0.0,0.0,0.0,1.0
78780565,0.0,0.0,0.0,1.0
80446138,0.0,0.0,0.0,1.0
80819726,0.0,0.0,0.0,1.0
81010506,0.0,0.0,0.0,1.0
81611002,0.0,0.0,0.0,1.0
81715663,0.6182987452082206,0.9453708795302458,0.9770919760530326,1.0
82779392,0.0,0.0,0.0,1.0
83261710,0.0,0.0,0.0,1.0
84903193,0.0,0.0,0.0,1.0
87245976,0.0,0.0,0.0,1.0
87273546,0.0,0.0,0.0,1.0
89909836,0.0,0.0,0.0,1.0
91234126,0.0,0.0,0.0,1.0
93027270,0.632381131517816,0.9354500206898981,0.9821869912877254,1.0
94627327,0.0,0.0,0.0,1.0
96570675,0.0,0.0,0.0,1.0
97225766,0.0,0.0,0.0,1.0
98446281,0.0,0.0,0.0,1.0
99649465,0.0,0.0,0.0,1.0
