event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.011702759053172111,0.0145851133778233,0.015893921954767364,1.0
13353600,0.70988264189574,0.9228301845159681,0.9646176566053687,1.0
13942327,0.011604000431836299,0.014406986176079032,0.015812731660338836,1.0
16112781,0.6800405622907326,0.9091720309845881,0.9590184224315688,1.0
17132808,0.015171106284835083,0.028424777179649512,0.029224966177650486,1.0
17445696,0.010464155044727435,0.012373709936619648,0.01362379840479152,1.0
17599982,0.011325079680681258,0.014177368921135202,0.015543157309143083,1.0
18750374,0.5048726773279846,0.7523014021225055,0.8614902899706961,1.0
21365245,0.010735140523262852,0.012202093239261894,0.01481313683123098,1.0
23634840,0.5248269047324599,0.7927290830587915,0.8881079023161257,1.0
24461897,0.016062499612693903,0.024811338261783514,0.03244644550489461,1.0
25353357,0.010740555170513727,0.013360931382985117,0.01458915100386464,1.0
27052376,0.8860371465908118,0.9140340935546666,0.9199904877152772,1.0
29312582,0.010999818892279509,0.013336375578568663,0.014503835372778232,1.0
30451420,0.012618671873594502,0.018627632053114927,0.03477685352537502,1.0
31488932,0.011555086770185734,0.013399509687906926,0.014714130581930785,1.0
33717208,0.011244869052094156,0.014452737931988414,0.015787830191369576,1.0
34826241,0.011673471220654924,0.015342574063427488,0.01647830703557788,1.0
35311039,0.9476812421426669,0.9806699723805595,0.9806699723805595,1.0
36423390,0.014393273226783923,0.021452768242907774,0.03911211986265694,1.0
37196135,0.6358863508575169,0.8938927789676353,0.9371145168203376,1.0
37355453,0.010105467171270255,0.011687080331813232,0.014334433112277134,1.0
37536067,0.6785136259123599,0.9163616271195637,0.9483280874009861,1.0
39717591,0.010707927017130029,0.01275013758616951,0.014016969092930074,1.0
40833127,0.011135041404760626,0.014435839126440695,0.01664040212022113,1.0
41907240,0.7430696161976164,0.9350095482979268,0.9677793237172705,1.0
42963675,0.010220533669245456,0.01485491976467966,0.01738311101503929,1.0
42997746,0.015081907326659712,0.028888680315383313,0.029967576539288124,1.0
43341281,0.010679253962613053,0.012947072211211353,0.015479206581593028,1.0
43371713,0.410745107488887,0.672535674714856,0.8026120074947134,1.0
44872967,0.4500346568913599,0.7096411918979917,0.8173993015343858,1.0
46574754,0.554211313647154,0.8243877524465484,0.9032629925734977,1.0
46767506,0.6170394692910476,0.8762358751348622,0.9410358088103568,1.0
49169401,0.01000574753066418,0.011762752452880564,0.01439254487320029,1.0
49502022,0.01312077866540178,0.019507789005184673,0.026275743444903493,1.0
49565135,0.9629536339544291,0.9893071052150078,0.989325807895233,1.0
50233410,0.7032834790252775,0.915814014165125,0.957405063933777,1.0
50541231,0.013775998768129582,0.023603995187426476,0.02542192774650408,1.0
51664538,0.010473120624682579,0.012565929197415102,0.013840159953313587,1.0
52004768,0.011011746541887564,0.013113451617436983,0.015496969069322575,1.0
52039660,0.010937548216430427,0.012901038271763908,0.014164608546081899,1.0
52614032,0.011521704122684167,0.01395533778531198,0.015181415977052233,1.0
53407288,0.011245411582343632,0.014663730385518187,0.01574821690677666,1.0
53799231,0.012151846896196751,0.014750779150848922,0.01577387054164636,1.0
54348573,0.01089751432474254,0.013772508368127665,0.014917437174749209,1.0
54459140,0.012235368797825531,0.018426467493966543,0.03511416955935051,1.0
54759639,0.012087758360869264,0.01905298215779513,0.037802517240843714,1.0
54801108,0.8878582040787002,0.9785358563375078,0.9847320651364433,1.0
55504460,0.7485569740046243,0.9495284597833974,0.9712442931833868,1.0
58802003,0.013514752582041743,0.02284791096965887,0.02438519898588999,1.0
58854430,0.014030261528225845,0.024657493713297444,0.026029319301713892,1.0
59191113,0.011869580402380188,0.01402484646566038,0.015158634600432723,1.0
59221605,0.5763225805911305,0.8515540039278215,0.9153975115243875,1.0
60804856,0.9284998192257741,0.9716524286855882,0.9838972260319392,1.0
61713947,0.010294653331880925,0.012155091685639592,0.013509000497828409,1.0
62129708,0.8273391149667259,0.9604357724867939,0.9701441372250489,1.0
66849621,0.8871415758500875,0.9640061944854664,0.9717810284195718,1.0
67124529,0.010745682315707166,0.013000857249584543,0.014233493580337262,1.0
69348035,0.011357712603420708,0.014658903595215274,0.015712743143920634,1.0
69572379,0.012050739506665274,0.014568635266958525,0.01560983133133136,1.0
69836438,0.010377390872797215,0.012059453084305031,0.014591662528988712,1.0
70283101,0.5401106696747132,0.7965456417071588,0.872997244426849,1.0
70501603,0.5369902557241607,0.8064488630298503,0.8943855329290052,1.0
70993222,0.01047310858140069,0.01198617635048577,0.013362383428466447,1.0
71474230,0.4686651465691864,0.7397213217291576,0.8445084187374836,1.0
71532972,0.016010825920499034,0.02591814559770606,0.02730750318992826,1.0
72973561,0.009972182081433687,0.012070548830152867,0.014687691257341637,1.0
73023698,0.011027534238024508,0.01365801477193315,0.015221326374475846,1.0
74751606,0.010983538213379367,0.013288739959405948,0.014705429536670337,1.0
74945408,0.40115190911398807,0.6578069822600849,0.7737899919271993,1.0
75012237,0.8270465565531525,0.9684015842904372,0.9812158071837431,1.0
75726601,0.010903825603243126,0.012505829111078875,0.01498022430587181,1.0
78173856,0.009225847169844675,0.010825342712568856,0.01361787304800152,1.0
78227688,0.014220831248080018,0.02172235685053832,0.03156223131694729,1.0
78266693,0.010732192903559746,0.012699381774697496,0.014091623832432124,1.0
78502343,0.01158269646553858,0.013895792368287089,0.015213931330977641,1.0
78780565,0.01046222148283942,0.01232254185243672,0.013665744311396139,1.0
80446138,0.012365115052674347,0.020857065520599415,0.022797076545943405,1.0
80819726,0.009597076462810125,0.014496551334251675,0.01711796253598446,1.0
81010506,0.010607430950046822,0.012285109344181139,0.01366141722603578,1.0
81611002,0.010711270338389966,0.012436570886878722,0.014929373350774733,1.0
81715663,0.5194921170385383,0.7774321666363242,0.8781425027534547,1.0
82779392,0.010553320777847368,0.012892038587961133,0.014132109280635581,1.0
83261710,0.010655439244271541,0.012686296211141479,0.015211458576321384,1.0
84903193,0.011784834882845078,0.01503734684521241,0.016268421002101408,1.0
87245976,0.011034685223605987,0.013954274960614793,0.015083139146989525,1.0
87273546,0.01928295177891282,0.03211407076814063,0.03277233928886721,1.0
89909836,0.011145011908575727,0.013646476512628977,0.016044571904375474,1.0
91234126,0.019265736589376706,0.033334418045569275,0.03375373894614433,1.0
93027270,0.5790711199279363,0.8349280754716795,0.9154193795679952,1.0
94627327,0.013691657172684018,0.023749921310289454,0.025499990498780527,1.0
96570675,0.01105390019333456,0.013721711976801191,0.015987594359385158,1.0
97225766,0.01068630983782389,0.013873906446914363,0.014985469777512757,1.0
98446281,0.014083165625193033,0.023469899490438244,0.025080770598253813,1.0
99649465,0.011457500452557575,0.014341604119758237,0.0155293070356328,1.0
