event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.0,0.0,0.0,1.0
13353600,0.5408068077168456,0.9025348788380371,0.9750412784111915,1.0
13942327,0.0,0.0,0.0,1.0
16112781,0.5945784062229247,0.9069937205038662,0.9760228371489073,1.0
17132808,0.0,0.0,0.0,1.0
17445696,0.0,0.0,0.0,1.0
17599982,0.0,0.0,0.0,1.0
18750374,0.5998213888488899,0.8856839697584431,0.9730325601946186,1.0
21365245,0.0,0.0,0.0,1.0
23634840,0.5290886657305791,0.8851316909446221,0.9683436001716341,1.0
24461897,0.0,0.0,0.0,1.0
25353357,0.0,0.0,0.0,1.0
27052376,0.9631313331115963,0.9855665856023369,0.993342352090175,1.0
29312582,0.0,0.0,0.0,1.0
30451420,0.0,0.0,0.0,1.0
31488932,0.0,0.0,0.0,1.0
33717208,0.0,0.0,0.0,1.0
34826241,0.0,0.0,0.0,1.0
35311039,0.972512177721975,0.9875801358148868,0.9935199217231383,1.0
36423390,0.0,0.0,0.0,1.0
37196135,0.5479415457522517,0.8987988644878032,0.9734565937611139,1.0
37355453,0.0,0.0,0.0,1.0
37536067,0.6315110188527062,0.9066470598431084,0.9758126306092216,1.0
39717591,0.0,0.0,0.0,1.0
40833127,0.0,0.0,0.0,1.0
41907240,0.5938001521350992,0.8908666191254222,0.9734872473888754,1.0
42963675,0.0,0.0,0.0,1.0
42997746,0.0,0.0,0.0,1.0
43341281,0.0,0.0,0.0,1.0
43371713,0.3814115812234733,0.8800048528695559,0.9658141698765295,1.0
44872967,0.2951222171504204,0.7564894073712629,0.8349081874402675,1.0
46574754,0.6097339120555713,0.8992449550009606,0.9733249782784552,1.0
46767506,0.4956267786912333,0.9031982574513678,0.9745599368565485,1.0
49169401,0.0,0.0,0.0,1.0
49502022,0.0,0.0,0.0,1.0
49565135,0.9692622626704177,0.9868862713843611,0.9935184694692583,1.0
50233410,0.65142560838743,0.9093416975358363,0.9741471600767568,1.0
50541231,0.0,0.0,0.0,1.0
51664538,0.0,0.0,0.0,1.0
52004768,0.0,0.0,0.0,1.0
52039660,0.0,0.0,0.0,1.0
52614032,0.0,0.0,0.0,1.0
53407288,0.0,0.0,0.0,1.0
53799231,0.0,0.0,0.0,1.0
54348573,0.0,0.0,0.0,1.0
54459140,0.0,0.0,0.0,1.0
54759639,0.0,0.0,0.0,1.0
54801108,0.950920796179541,0.9583317695574096,0.993095266108037,1.0
55504460,0.9479254967772881,0.9665745039665884,0.9910133214685104,1.0
58802003,0.0,0.0,0.0,1.0
58854430,0.0,0.0,0.0,1.0
59191113,0.0,0.0,0.0,1.0
59221605,0.5259677107408479,0.8812219844593061,0.9636393349707109,1.0
60804856,0.9621068153178904,0.9845294529324284,0.9916828178274948,1.0
61713947,0.0,0.0,0.0,1.0
62129708,0.9338792663043702,0.9642049987429129,0.9909377185302723,1.0
66849621,0.9633255865652135,0.9833928692380896,0.9932342712732809,1.0
67124529,0.0,0.0,0.0,1.0
69348035,0.0,0.0,0.0,1.0
69572379,0.0,0.0,0.0,1.0
69836438,0.0,0.0,0.0,1.0
70283101,0.7156888867308919,0.933647251221499,0.9884384290559731,1.0
70501603,0.5170269949570401,0.8792074729700281,0.961948359594802,1.0
70993222,0.0,0.0,0.0,1.0
71474230,0.5734403333537338,0.8973370986353003,0.971528959442713,1.0
71532972,0.0,0.0,0.0,1.0
72973561,0.0,0.0,0.0,1.0
73023698,0.0,0.0,0.0,1.0
74751606,0.0,0.0,0.0,1.0
74945408,0.28052735355938135,0.7488861187819323,0.8336752011668846,1.0
75012237,0.9454293010027373,0.9776359945958448,0.9911796655516854,1.0
75726601,0.0,0.0,0.0,1.0
78173856,0.0,0.0,0.0,1.0
78227688,0.0,0.0,0.0,1.0
78266693,0.0,0.0,0.0,1.0
78502343,0.0,0.0,0.0,1.0
78780565,0.0,0.0,0.0,1.0
80446138,0.0,0.0,0.0,1.0
80819726,0.0,0.0,0.0,1.0
81010506,0.0,0.0,0.0,1.0
81611002,0.0,0.0,0.0,1.0
81715663,0.3500555303894105,0.8738139924110346,0.9598821095020056,1.0
82779392,0.0,0.0,0.0,1.0
83261710,0.0,0.0,0.0,1.0
84903193,0.0,0.0,0.0,1.0
87245976,0.0,0.0,0.0,1.0
87273546,0.0,0.0,0.0,1.0
89909836,0.0,0.0,0.0,1.0
91234126,0.0,0.0,0.0,1.0
93027270,0.5782334566480543,0.8920405937096633,0.9717232128025601,1.0
94627327,0.0,0.0,0.0,1.0
96570675,0.0,0.0,0.0,1.0
97225766,0.0,0.0,0.0,1.0
98446281,0.0,0.0,0.0,1.0
99649465,0.0,0.0,0.0,1.0
