event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.00018626665015202278,0.00026527133348588623,0.00034898901810793303,0.995
13353600,0.6319690450768523,0.9386443057350496,0.9983676593640889,0.9983676593640889
13942327,0.00018574367144520332,0.0002640855698907969,0.0003466477870375192,0.995
16112781,0.6323766990482179,0.9379773562891561,0.9983449974872525,0.9983449974872525
17132808,0.0006791635614286083,0.0008765390599400023,0.0010433966225136177,0.995
17445696,0.00018202386935969566,0.00025610327032091825,0.0003321098833433246,0.995
17599982,0.00018706826803204933,0.0002658576876355648,0.00035016845049740575,0.995
18750374,0.4077444104828606,0.8679619024048979,0.9955431416811259,0.9955431416811259
21365245,0.000183945040084017,0.00025827356989794746,0.00033557316846421516,0.995
23634840,0.6342448465296218,0.93800917429612,0.9984787411314137,0.9984787411314137
24461897,0.00018492108885709014,0.00026146420628612446,0.0003386138120159007,0.995
25353357,0.00018215827984544006,0.0002565406050541721,0.00033327254375805856,0.995
27052376,0.9904402318260377,0.9951332804083083,0.9988471322485055,0.9988471322485055
29312582,0.0001820262778337801,0.0002564606726348798,0.00033291936988615885,0.995
30451420,0.00019052852376458455,0.00026244882899566224,0.00033960965755912005,0.995
31488932,0.0001840998709749828,0.00026208840501323405,0.00034087306386625734,0.995
33717208,0.00018671143303603324,0.0002662393276038381,0.00035013272016551534,0.995
34826241,0.00018508859268067006,0.00026234473415502455,0.0003424875552986696,0.995
35311039,0.9955848099082766,0.9968319753386076,0.9989304100250741,0.9989304100250741
36423390,0.00018779160189995005,0.00026724495402833943,0.0003517411832068108,0.995
37196135,0.40991538725759635,0.9365414403092389,0.9982986035756289,0.9982986035756289
37355453,0.00018490186717276498,0.0002616421412987326,0.0003390744285966898,0.995
37536067,0.6315818825204061,0.9374568687685317,0.9982729632726437,0.9982729632726437
39717591,0.00018222154000954366,0.00025660631466421926,0.000333120602771023,0.995
40833127,0.00018267459800493642,0.0002573920423858375,0.00033435646192467436,0.995
41907240,0.6319784318825374,0.9371936947763111,0.9982639501821329,0.9982639501821329
42963675,0.00018635429843484914,0.00026312404091864407,0.0003398507574178025,0.995
42997746,0.0032197099180267296,0.0035150973467084207,0.0040359854414151256,0.995
43341281,0.00018402474073272133,0.00025875968550653354,0.000336151659967951,0.995
43371713,0.4100754331050006,0.8362536130022955,0.9982639046462705,0.9982639046462705
44872967,0.40875683360414494,0.8358912691486866,0.8358912691486866,0.995
46574754,0.40864402325142524,0.9352896005907927,0.9969185832777987,0.9969185832777987
46767506,0.40868852557534957,0.9358503869909217,0.9982254803919998,0.9982254803919998
49169401,0.000185392557186482,0.000260374129507349,0.00033749540905859114,0.995
49502022,0.00018393439414170706,0.0002599673928531456,0.0003368663497615943,0.995
49565135,0.9930990216539684,0.9960953100040189,0.9987968070573096,0.9987968070573096
50233410,0.6469362459797803,0.9378916850609714,0.9983769519601299,0.9983769519601299
50541231,0.0002282841636789046,0.00031327236007024496,0.00037677985251498704,0.995
51664538,0.00018194895013313745,0.0002565920000893405,0.0003330679298627463,0.995
52004768,0.00018291116884271556,0.0002575521685538917,0.00033441168390290583,0.995
52039660,0.00018210821068424167,0.0002568246681805847,0.0003331745928635332,0.995
52614032,0.00018524601878416974,0.00026227485030354817,0.0003422415424059964,0.995
