event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.01413839696081759,0.019851925093854982,0.024794621909360576,1.0
13353600,0.7108947565249525,0.9301127075185651,0.9654645310002405,1.0
13942327,0.014018391238099661,0.019606554685919576,0.024661451627199862,1.0
16112781,0.6789233330454861,0.9148651462254478,0.9586784249532496,1.0
17132808,0.018364637848861446,0.03904887217677852,0.04625674538846596,1.0
17445696,0.012630225368685646,0.01679175837666445,0.02114325096000761,1.0
17599982,0.01367912106568946,0.019283131989539893,0.024237372680581754,1.0
18750374,0.49170547334436665,0.7394214907111458,0.8442019114174105,1.0
21365245,0.012961344308978048,0.016551342940463256,0.02305502303188665,1.0
23634840,0.5050555985814886,0.7725716525357986,0.8735075910810328,1.0
24461897,0.01717469268453132,0.026547519967884604,0.03675276957715855,1.0
25353357,0.012966182466194066,0.018159855825027237,0.022691918387024845,1.0
27052376,0.8891747690233107,0.906128538593756,0.9068787932728867,1.0
29312582,0.0132829945533766,0.018127547645571018,0.022560329866603755,1.0
30451420,0.013006132657602061,0.017110693821680747,0.024375900015690653,1.0
31488932,0.013960095296530434,0.01821611031027178,0.022912716726551794,1.0
33717208,0.013581576977829366,0.019668186737286254,0.024632725440466085,1.0
34826241,0.014103357701873185,0.0209051490990564,0.025721697666349765,1.0
35311039,0.9716483934372764,0.991275496468107,0.9922298483627202,1.0
36423390,0.015713912422897065,0.023779427198370125,0.031616683435736356,1.0
37196135,0.6398070237616519,0.8946214350631373,0.945126857315064,1.0
37355453,0.012194133023654182,0.015844962778245646,0.022314288193257144,1.0
37536067,0.6853068194281466,0.9200870895255395,0.9587130973256986,1.0
39717591,0.01292714094823555,0.017313442136531413,0.021777595453893166,1.0
40833127,0.013445396673300141,0.01964414206121448,0.0259232814087594,1.0
41907240,0.7461948699662665,0.9436401648103814,0.9689942321974262,1.0
42963675,0.01233361348020482,0.02029316206896481,0.027308674717088005,1.0
42997746,0.018256600274361094,0.039699158406225926,0.04747479069938955,1.0
43341281,0.01289287045306247,0.017586348951928756,0.024129847586033096,1.0
43371713,0.40016411002432706,0.6484731786328783,0.788537891723992,1.0
44872967,0.43319468648482434,0.6913974594704415,0.7922043175331132,1.0
46574754,0.5247931880993839,0.7960488199108212,0.8835958221327611,1.0
46767506,0.6118977148133481,0.877957440329318,0.9388293000619172,1.0
49169401,0.012073375700271196,0.015949020596817895,0.0223867127788239,1.0
49502022,0.013611595131044391,0.021086868895134163,0.028603237426433656,1.0
49565135,0.9713510707848678,0.9912183840537406,0.991620425461117,1.0
50233410,0.6945804081302468,0.9082744523277684,0.954518948447284,1.0
50541231,0.016664059858436255,0.0323562899654124,0.04011812468412432,1.0
51664538,0.012641051872429206,0.017057953186448947,0.02149127337672256,1.0
52004768,0.013297925837761855,0.017822758342921345,0.024162798733915386,1.0
52039660,0.013207701182544053,0.017522095266570566,0.022015133411135437,1.0
52614032,0.013919575041565931,0.01898482122933268,0.02365534909307739,1.0
53407288,0.013581542787601875,0.019959309252994537,0.02454807250584708,1.0
53799231,0.01468352968132567,0.020079620304014143,0.024624665257630768,1.0
54348573,0.013157968338305258,0.018731020960287455,0.02322551622271318,1.0
54459140,0.012539551833609441,0.016821676118007618,0.02493726940403674,1.0
54759639,0.0123551365478025,0.017651206858400333,0.02933478045001764,1.0
54801108,0.8922713856092279,0.9794180276954507,0.9866405745944933,1.0
55504460,0.742222232080786,0.9461358593056189,0.9712697479694276,1.0
58802003,0.01634467837395907,0.0313081186030685,0.03859441536974318,1.0
58854430,0.016972646902068785,0.03381844392725112,0.04108954834539906,1.0
59191113,0.014340352680063043,0.019073563033226888,0.023628532693527275,1.0
59221605,0.576612781921931,0.8478177064459345,0.9212534190968813,1.0
60804856,0.9436746009811581,0.9841444255569176,0.9876038711522379,1.0
61713947,0.012423796851697637,0.016489120434553844,0.020959035389213645,1.0
62129708,0.8436632275439511,0.9688540823968453,0.9837542699291569,1.0
66849621,0.907436231912157,0.9728320311578155,0.9857604287633394,1.0
67124529,0.012973297538283485,0.01766163335024054,0.022115253495413073,1.0
69348035,0.013717155573688296,0.019961499168428324,0.02451204948836413,1.0
69572379,0.014562420127629129,0.019833640206426674,0.024354689606432972,1.0
69836438,0.01252482982982087,0.016361841097231943,0.022709306600671157,1.0
70283101,0.5378604949287105,0.7864997704906765,0.8710111165035574,1.0
70501603,0.5180884528429023,0.7875174639672269,0.8809378281842766,1.0
70993222,0.012641348409625415,0.016249696876357668,0.02072295595669061,1.0
71474230,0.4616790642537477,0.7226466145710466,0.8366438552759057,1.0
71532972,0.019388286038739773,0.03556379169340069,0.043170762156792095,1.0
72973561,0.01203522122751776,0.01637357007568218,0.022854837492659694,1.0
73023698,0.013316975680619307,0.018573263342150915,0.02372603716582663,1.0
74751606,0.013263840947317307,0.018067428142263947,0.022878821417098814,1.0
74945408,0.3736536323018721,0.623008353272624,0.7419523055317208,1.0
75012237,0.8267499323056926,0.9680169091259695,0.9822098666672487,1.0
75726601,0.013166913154875786,0.01697289983542515,0.023326239184546103,1.0
78173856,0.011127271728839552,0.014649539726551374,0.021138088882090584,1.0
78227688,0.01505033921418986,0.022571200762640554,0.03542919487660284,1.0
78266693,0.012957104624014717,0.017241671267442173,0.021893605368987386,1.0
78502343,0.013993567400229959,0.018898393149314324,0.023709321778880712,1.0
78780565,0.012627925040298232,0.01672099231178776,0.02121273404347042,1.0
