event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.0014687790769782275,0.0025837904875044273,0.0025837904875044273,1.0
13353600,0.9,0.9778367176967807,0.9967598321301883,1.0
13942327,0.001451015858986394,0.0020427970195273557,0.0020427970195273557,1.0
16112781,0.9,0.9773978376489165,0.9963453444188011,1.0
17132808,0.013434440033956567,0.013434440033956567,0.013434440033956567,1.0
17445696,0.0015807590958096596,0.002761405483085274,0.002916303842062267,1.0
17599982,0.001524702536835427,0.002631476531255072,0.002631476531255072,1.0
18750374,0.9,0.96,0.9910701584375237,1.0
21365245,0.0014799105902853391,0.001972562221434964,0.002916303842062267,1.0
23634840,0.9,0.9724232638120147,0.9961459046837977,1.0
24461897,0.0020683723446966585,0.0025863385302460746,0.002970481646126894,1.0
25353357,0.0015283762761319542,0.002272834063618345,0.002616828400321449,1.0
27052376,0.9254113974204919,0.9750294502209856,0.9959654446574963,1.0
29312582,0.0015603856152694158,0.0023139260733191294,0.0026312719606598383,1.0
30451420,0.0017229706468583348,0.001753811632820314,0.0029074462401949474,1.0
31488932,0.0013822813679709868,0.0015974099796185275,0.0024626549013107802,1.0
33717208,0.00145195637969624,0.002052458316524571,0.002052458316524571,1.0
34826241,0.0015500531139025667,0.0023942520278590813,0.0026134533577925907,1.0
35311039,0.9972647834165476,0.9972647834165476,0.9975568748908067,1.0
36423390,0.0016940158712796581,0.0021027430928336117,0.0021027430928336117,1.0
37196135,0.9,0.96,0.9939423862363882,1.0
37355453,0.001392978084219848,0.0014545516204369274,0.0024239541624184397,1.0
37536067,0.9,0.9762170098884166,0.9934028939860299,1.0
39717591,0.0014491948982732629,0.002672021189698511,0.0029747186708784087,1.0
40833127,0.0015853816892116804,0.0026133025717520303,0.0029193590395220352,1.0
41907240,0.9,0.96,0.9877421931679411,1.0
42963675,0.0013986209244495039,0.0016381014643393442,0.002466523816374821,1.0
42997746,0.04996543915765719,0.04996543915765719,0.12828859160446648,1.0
43341281,0.0016306283850136191,0.0019907505215844344,0.0029149148705610597,1.0
43371713,0.9,0.96,0.9951800872757136,1.0
44872967,0.9,0.96,0.985,1.0
46574754,0.9,0.96,0.9959408205023821,1.0
46767506,0.9,0.96,0.9896799557997625,1.0
49169401,0.0015945118865887755,0.001738262226257967,0.002916330715108932,1.0
49502022,0.0015940804528069032,0.002457281094945904,0.0028020093780738746,1.0
49565135,0.9047090861420982,0.97899404928302,0.9950905668998202,1.0
50233410,0.9031310836803335,0.9761209671553068,0.9967082133389676,1.0
50541231,0.00880399406996847,0.00880399406996847,0.00880399406996847,1.0
